u,v,channel_capacity_sat,unweighted_betweenness,fee_weighted_betweenness,baseline_usage,unweighted_betweenness_norm,fee_weighted_betweenness_norm,baseline_usage_norm,hybrid_score
02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,2000000,0.00014885079594274196,0.0006907765376805925,51,0.02655272896410716,0.0248478407190313,0.2947976878612717,0.1598227642901515
023216c5b9a54b6179645c76b279ae267f3c6b2379b9f305d57c75065006a8e5bd,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,2000000,4.625179891238135e-05,0.001438717215840659,46,0.008250620850527817,0.05175192593971226,0.2658959537572254,0.15882393984846882
023e8b9d0c52dc22d07f70a69624e2457df5760ca0b4d87a5df460b08863f46448,02c5371591b640da03f9a645e2ddfa5620d8537388b03ddd524d36766c0f550db0,600000,3.533913327876722e-05,0.006870391342645024,12,0.00630396647753579,0.24713403025044783,0.06936416184971098,0.15824909605007942
026bce917a5854f3c5140cc69c977d19a6d656554120b6dedf045b246941b858c5,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1000000,0.0003137749924437374,0.005486034262704705,20,0.055972709297961824,0.19733748629700262,0.11560693641618497,0.15647221135659378
0384417e479afb21bff425f467382f9c064ac08bd422ea36542fa6799e026d77e6,03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601,1250000,9.812013767043025e-05,0.005628539071347677,17,0.017503147396578322,0.20246350982806513,0.09826589595375723,0.1503647028909112
032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,3000000,0.0003150217074303158,0.0012180340204219619,44,0.056195104381068,0.04381375695160143,0.2543352601156069,0.14907450853360418
028303182c9885da93b3b25c9621d22cf34475e63c123942e402ab530c0556e675,02c5371591b640da03f9a645e2ddfa5620d8537388b03ddd524d36766c0f550db0,100000,0.00024049944569843148,0.003868072823112462,26,0.04290146087028592,0.13913798769285055,0.15028901734104047,0.1447135025169455
03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,03cb7983dc247f9f81a0fa2dfa3ce1c255365f7279c8dd143e086ca333df10e278,2000000,0.0005566519928207702,0.0031045598764213008,30,0.09929828993582043,0.11167375425203196,0.17341040462427745,0.14254207943815472
02e2670a2c2661a9eea13b7cfdcdd7f552f591b9ee60e5678b7abe77b7f9516f96,03ee180e8ee07f1f9c9987d98b5d5decf6bad7d058bdd8be3ad97c8e0dd2cdc7ba,2000000,1.7884024625178524e-05,0.0009263554961276048,42,0.003190239297359554,0.03332182342826065,0.24277456647398843,0.13804819495112453
021802799027508e8a8bf9a0ab96ea78a6a995926a0b1310561a74375a06e14de9,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,304105,0.0006794239526045909,0.007665192508200473,0,0.12119894926307082,0.27572372849256443,0.0,0.13786186424628222
0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,02e2670a2c2661a9eea13b7cfdcdd7f552f591b9ee60e5678b7abe77b7f9516f96,749522,0.00010824797376294042,0.003343362357879652,26,0.0193098000587567,0.12026368992429741,0.15028901734104047,0.13527635363266893
02df5ffe895c778e10f7742a6c5b8a0cefbe9465df58b92fadeb883752c8107c8f,03ee180e8ee07f1f9c9987d98b5d5decf6bad7d058bdd8be3ad97c8e0dd2cdc7ba,3000000,0.0004299554520663058,0.005612971435029038,8,0.07669754476656165,0.2019035282326911,0.046242774566473986,0.12407315139958254
02ba3ea3146bce6cb5093c1e6dee21a33faf1fb38f2bc1dc805038ebf9f2ecbeab,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,2000000,0.00015796194370122087,0.002418871175383067,27,0.02817801981626951,0.08700892750003299,0.15606936416184972,0.12153914583094136
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,02de367d7c2610a3f2d5b831ffdf6b5fe07b5b47a539b68b2976b5a807777d1456,10000000,0.00012839844067910375,0.0052823707059267665,9,0.022904338355554985,0.1900115287071842,0.05202312138728324,0.12101732504723373
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,03abf6f44c355dec0d5aa155bdbdd6e0c8fefe318eff402de65c6eb2e1be55dc3e,5322800,0.0009945665289201122,0.004031231586096114,16,0.17741561482376658,0.14500695216020854,0.09248554913294797,0.11874625064657826
02e2670a2c2661a9eea13b7cfdcdd7f552f591b9ee60e5678b7abe77b7f9516f96,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,2000000,0.00011902839484431656,0.0022131387336967586,27,0.021232864005306492,0.07960855029711976,0.15606936416184972,0.11783895722948473
02ba3ea3146bce6cb5093c1e6dee21a33faf1fb38f2bc1dc805038ebf9f2ecbeab,02de367d7c2610a3f2d5b831ffdf6b5fe07b5b47a539b68b2976b5a807777d1456,500000,1.6434008530979359e-06,0.005169875424688564,8,0.0002931578373855496,0.1859649743189372,0.046242774566473986,0.11610387444270559
020e56a13babec99abdc2c4afbe34e1e44230d79b234c059fd4ff1e367765fdb1b,037eb17d0fee2d20bacea3d78940b40f4ac61a5a7040a23b6e8280c80d7ebfb420,100000,2.8539861326162844e-05,0.004501210676408863,12,0.005091079276178753,0.16191251414784827,0.06936416184971098,0.11563833799877962
0325d3075b0ee0a3630d623d0fcc6ca5cdc0bdcdaf6e6e813e1be02b4e5e246ce2,037eb17d0fee2d20bacea3d78940b40f4ac61a5a7040a23b6e8280c80d7ebfb420,300000,2.7338831705606456e-05,0.003801812004530012,16,0.00487683377086909,0.1367545276645503,0.09248554913294797,0.11462003839874912
028dcc199be86786818c8c32bffe9db8855c5fca98951eec99d1fa335d841605c2,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,900000,0.0014557953314684197,0.0048316787298100985,9,0.2596918519573314,0.1737997412114853,0.05202312138728324,0.11291143129938427
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,03deedbfee762a68a44d2587560507e513ac185908728aaf053ad4a3c096d8acb0,300000,0.0018074326427307945,0.005595894311636097,4,0.3224186258417575,0.20128924905721152,0.023121387283236993,0.11220531817022425
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,307216,0.0010110995462657073,0.006125783314458286,0,0.18036485487153453,0.22034982338577994,0.0,0.11017491169288997
02c88a0df5e9ea7df582647f79b70b8e441047de308fd6b24408b8bd775f2234bd,03f18da23535adee245903c81750745197e3079d3b88b3898981c90a5f2411008c,5000000,2.7505277494157588e-05,0.0028221970554926394,18,0.0049065251801936015,0.10151691478702989,0.10404624277456648,0.10278157878079819
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,300000,0.00046835811501374494,0.0036092026471871864,13,0.08354799856685947,0.1298261993685153,0.07514450867052024,0.10248535401951778
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,02b414e4e29a685b8699152be47a0420fa3c8ab59629d2da2d6c0a95c582636350,369734,0.0010560638234486813,0.005376692044052343,2,0.1883858013336936,0.19340435034820225,0.011560693641618497,0.10248252199491037
026bce917a5854f3c5140cc69c977d19a6d656554120b6dedf045b246941b858c5,03ee180e8ee07f1f9c9987d98b5d5decf6bad7d058bdd8be3ad97c8e0dd2cdc7ba,1500000,7.481856655379657e-05,0.001197583993959985,28,0.013346499806088829,0.04307815148078833,0.16184971098265896,0.10246393123172365
0317d6b11e81729192aab651174991a32e566786a7abb45b88898ed27e218a15e6,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,1800000,0.00034272542357414727,0.00255920678829273,19,0.06113702801276079,0.09205692314924149,0.10982658959537572,0.10094175637230861
02e2670a2c2661a9eea13b7cfdcdd7f552f591b9ee60e5678b7abe77b7f9516f96,037eb17d0fee2d20bacea3d78940b40f4ac61a5a7040a23b6e8280c80d7ebfb420,1000000,1.765536932747262e-05,0.0009383829680494352,29,0.003149450653216008,0.03375446219096346,0.1676300578034682,0.10069225999721583
03a76b80027d7c067e0da77da95880faaf89e9bf87b73a7d57bd4a3f2a124b764f,03ee180e8ee07f1f9c9987d98b5d5decf6bad7d058bdd8be3ad97c8e0dd2cdc7ba,12000000,3.102633764957484e-05,0.000931861848377725,29,0.005534629016528312,0.03351989177046762,0.1676300578034682,0.10057497478696792
026b105ac13212c48714c6be9b11577a9ce10f10e1c88a45ce217e6331209faf8b,032b12c7415455a1000c43a56ac21dd72472e62ca7dc456f4a66bb8463bf8bfed1,1000000,0.00018430273173356766,0.0031192902982257464,15,0.03287681770239533,0.11220362050364205,0.08670520231213873,0.09945441140789038
02c5371591b640da03f9a645e2ddfa5620d8537388b03ddd524d36766c0f550db0,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,3000000,4.193138065587504e-05,0.00034868503837926266,32,0.007479923628184976,0.012542508064689664,0.18497109826589594,0.09875680316529281
0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,03a76b80027d7c067e0da77da95880faaf89e9bf87b73a7d57bd4a3f2a124b764f,10000000,0.00017540093543842416,0.00144691660302814,25,0.031288871982511096,0.05204686512150942,0.14450867052023122,0.09827776782087032
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,02c12b5459cf107ee0440cae41902f1189db50fa003a077f3a6fbe6b5760218695,16777215,7.13232640138461e-05,0.001417060115757738,25,0.012722990738481552,0.05097290096717422,0.14450867052023122,0.09774078574370272
021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,2000000,0.0005528523209514607,0.0013684907098270632,25,0.09862048598684373,0.049225816640257755,0.14450867052023122,0.09686724358024448
02c5371591b640da03f9a645e2ddfa5620d8537388b03ddd524d36766c0f550db0,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,3000000,3.446298309963623e-05,0.0017915376871775505,22,0.006147674547143505,0.06444318917171031,0.12716763005780346,0.09580540961475689
02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,03ee180e8ee07f1f9c9987d98b5d5decf6bad7d058bdd8be3ad97c8e0dd2cdc7ba,1500002,0.0001942675260915556,0.0012886305302750845,24,0.034654386186963586,0.04635317561518237,0.13872832369942195,0.09254074965730216
023f5e3582716bed96f6f26cfcd8037e07474d7b4743afdc8b07e692df63464d7e,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,100000,0.0010386546766192398,0.004770446555577549,2,0.1852802730472589,0.17159716595130198,0.011560693641618497,0.09157892979646023
02df5ffe895c778e10f7742a6c5b8a0cefbe9465df58b92fadeb883752c8107c8f,02e2670a2c2661a9eea13b7cfdcdd7f552f591b9ee60e5678b7abe77b7f9516f96,250000,0.00015597508929965205,0.0042862358129890825,5,0.027823595064410647,0.1541796788914775,0.028901734104046242,0.09154070649776186
026bce917a5854f3c5140cc69c977d19a6d656554120b6dedf045b246941b858c5,0332052748755d74b3395b91eaea78b53bd64b55eb031ccb6a7ae23ac445bb6af7,1000000,5.827732685189327e-05,0.003793884484711212,8,0.010395793014410546,0.136469367791553,0.046242774566473986,0.0913560711790135
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,0391489a933ab83094d1af43b3df3e8c8d467474649361912f05211d0e68a28fc9,300000,0.0005177331536775767,0.004863132057423762,1,0.09235575811513459,0.17493114511997937,0.005780346820809248,0.09035574597039431
020e56a13babec99abdc2c4afbe34e1e44230d79b234c059fd4ff1e367765fdb1b,03cbf7816667ee86a3b7077f05961542cfa9dc60078b782a230a41a5cb772f1a81,400000,0.0002067946267265114,0.004345790864477162,4,0.03688903132782012,0.15632192656879187,0.023121387283236993,0.08972165692601443
029aee02904d4e419770b93c1b07aae2814a79032e23cafb4024cbea6fb71be106,02c12b5459cf107ee0440cae41902f1189db50fa003a077f3a6fbe6b5760218695,31777215,1.058070747485541e-05,0.00012238092535374532,30,0.0018874380620471076,0.004402149717545275,0.17341040462427745,0.08890627717091136
037eb17d0fee2d20bacea3d78940b40f4ac61a5a7040a23b6e8280c80d7ebfb420,03d24a4d2c8841890779f3c788cd269d467ad8ff8fcfdc21c8ceead42c7dd7f04b,200000,2.2269789452669475e-05,0.0009732169617220584,24,0.003972593358868755,0.035007471636378795,0.13872832369942195,0.08686789766790037
033ec518c6ad5b565a89215d9f59c9d6dd2ca3d757b4c8fc4ea28eeeb0996ff837,03deedbfee762a68a44d2587560507e513ac185908728aaf053ad4a3c096d8acb0,763978,0.003977142326687799,0.004002258414376192,5,0.7094619923486473,0.14396476164453317,0.028901734104046242,0.08643324787428971
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,034955913a44e335be62b4e9ee33be036f72d150302163d2cd02ae6546ce9ce899,300000,0.00046865964653401725,0.0022318667448905267,16,0.08360178722604143,0.08028221336142921,0.09248554913294797,0.0863838812471886
0374ecf61ed6c1208c42339f47decde2bc0c4393ac95f07827b3471e939d7eb961,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,2500000,0.00024349950820102,0.0010568501901363075,23,0.04343662661126897,0.03801583255354781,0.1329479768786127,0.08548190471608026
031d2bbc75802689312220a017c6b51fa246efc59c7aa9355f6f7395038ffb4d6a,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,2000000,7.96518773610668e-05,0.0005257882939716261,26,0.014208689296255236,0.018913068217987373,0.15028901734104047,0.08460104277951393
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,031f8400b123834edd5736de9aac14ec0d77c11bff27f5a6eb0da5f6ce66ef0975,5000000,3.864717340452443e-05,0.0019538654097144537,17,0.006894070764888141,0.07028226038195041,0.09826589595375723,0.08427407816785382
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,0327049d8d63f0c40193cdf3afc61817c8647808a4e482de0716fcef74e6d92ebf,100000,0.0013233994708901195,0.004676999479673685,0,0.23607443439741715,0.16823579229273095,0.0,0.08411789614636547
03a76b80027d7c067e0da77da95880faaf89e9bf87b73a7d57bd4a3f2a124b764f,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,16777215,4.9984413984288806e-05,0.0007947182877300793,24,0.008916462881831599,0.028586717053712542,0.13872832369942195,0.08365752037656725
0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,02e2670a2c2661a9eea13b7cfdcdd7f552f591b9ee60e5678b7abe77b7f9516f96,2000000,2.5010141138906768e-05,0.0004172690975457557,26,0.004461430621243776,0.015009537103857213,0.15028901734104047,0.08264927722244884
0391489a933ab83094d1af43b3df3e8c8d467474649361912f05211d0e68a28fc9,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,2000000,0.00025928224963463474,0.0021716540153172287,15,0.046252028792649044,0.07811630842389466,0.08670520231213873,0.0824107553680167
0215f33968047401f191b2c3203ece6d5781ca7f2c018e7795d5e5ddc05c8b4ebd,0325d3075b0ee0a3630d623d0fcc6ca5cdc0bdcdaf6e6e813e1be02b4e5e246ce2,405000,3.4964227200135436e-06,0.0031158927897319754,9,0.0006237088907752855,0.11208140912950038,0.05202312138728324,0.08205226525839181
02c69a0b4cb468660348d6d457d9212563ad08fb94d424395da6796fb74a13f276,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,2000000,6.82081272275307e-05,0.00033330077169247514,26,0.012167297487066419,0.011989122436544385,0.15028901734104047,0.08113906988879242
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,15000000,0.0018202561949563737,0.0037075500188750474,5,0.3247061534592373,0.13336384098419696,0.028901734104046242,0.08113278754412159
02a45def9ae014fdd2603dd7033d157faa3a55a72b06a63ae22ef46d9fafdc6e8d,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,2300000,0.0002022381967046685,0.0,28,0.03607623317885721,0.0,0.16184971098265896,0.08092485549132948
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,032b12c7415455a1000c43a56ac21dd72472e62ca7dc456f4a66bb8463bf8bfed1,1000000,0.00010749428145028965,0.00255535081084345,12,0.019175352758200474,0.0919182202428029,0.06936416184971098,0.08064119104625694
03537fe9ed61f81500793ab65f88ed2486e98592783faa5cdef14feb2fe632164b,03f1ed5c4182534d9cee23c02248c862eb5b46ff295cc0a0c4beb73b138ed92fc8,70623,0.00011043999852673871,0.0044590411476028696,0,0.019700824097742264,0.1603956390401815,0.0,0.08019781952009075
02466ebef568d1cb84430ca695e1488928a64672cd891d2581638966f14d6ef78c,03cb7983dc247f9f81a0fa2dfa3ce1c255365f7279c8dd143e086ca333df10e278,270600,0.0034619642299865633,0.003958852397130993,3,0.6175620177242959,0.14240340895821055,0.017341040462427744,0.07987222471031914
0276e09a267592e7451a939c932cf685f0754de382a3ca85d2fb3a864d4c365ad5,03ee180e8ee07f1f9c9987d98b5d5decf6bad7d058bdd8be3ad97c8e0dd2cdc7ba,5291467,3.0973966282582116e-05,0.000873207238212901,22,0.00552528675735912,0.03141003376094975,0.12716763005780346,0.0792888319093766
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,039f01ad62e5208940faff11d0bbc997582eafad7642aaf53de6a5f6551ab73400,300000,0.0004895150304172409,0.0034078853781496663,6,0.0873220720400149,0.1225846398160864,0.03468208092485549,0.07863336037047094
0317d6b11e81729192aab651174991a32e566786a7abb45b88898ed27e218a15e6,03d24a4d2c8841890779f3c788cd269d467ad8ff8fcfdc21c8ceead42c7dd7f04b,250000,1.0830875330494012e-05,0.0003290344747975235,25,0.0019320642209079506,0.01183565997810334,0.14450867052023122,0.07817216524916729
